"hostid";"host";"name"
"19187";"NSR-2R3PP1";"NSR-2R3PP1"
"19218";"NSR-2T2PA1";"NSR-2T2PA1"
"19219";"NSR-2T2PA2";"NSR-2T2PA2"
"19220";"NSR-2T2PA3";"NSR-2T2PA3"
"19221";"NSR-2T2PP1";"NSR-2T2PP1"
"19222";"NSR-2T2PP2";"NSR-2T2PP2"
"19223";"NSR-2T2PP3";"NSR-2T2PP3"
"19169";"NSR-2UC1";"NSR-2UC1"
"19170";"NSR-2UC2";"NSR-2UC2"
"19243";"NSR-3DAPP1";"NSR-3DAPP1"
"19225";"NSR-3DBPP1";"NSR-3DBPP1"
"19164";"NSR-3DCPP1";"NSR-3DCPP1"
"19184";"NSR-3DRPP1";"NSR-3DRPP1"
"19244";"NSR-3LAPA1";"NSR-3LAPA1"
"19245";"NSR-3LAPP1";"NSR-3LAPP1"
"19226";"NSR-3T3PA1";"NSR-3T3PA1"
"19227";"NSR-3T3PA2";"NSR-3T3PA2"
"19228";"NSR-3T3PA3";"NSR-3T3PA3"
"19229";"NSR-3T3PA4";"NSR-3T3PA4"
"19230";"NSR-3T3PP1";"NSR-3T3PP1"
"19231";"NSR-3T3PP2";"NSR-3T3PP2"
"19232";"NSR-3T3PP3";"NSR-3T3PP3"
"19152";"NSR-4DAPP1";"NSR-4DAPP1"
"19234";"NSR-4DBPP1";"NSR-4DBPP1"
"19235";"NSR-4DCPP1";"NSR-4DCPP1"
"19155";"NSR-4LACD1";"NSR-4LACD1"
"19156";"NSR-4LACP1";"NSR-4LACP1"
"19153";"NSR-4LAPA1";"NSR-4LAPA1"
"19154";"NSR-4LAPP1";"NSR-4LAPP1"
"19182";"NSR-4R1CD1";"NSR-4R1CD1"
"19183";"NSR-4R1CP1";"NSR-4R1CP1"
"19180";"NSR-4R1PA1";"NSR-4R1PA1"
"19181";"NSR-4R1PP1";"NSR-4R1PP1"
"19179";"NSR-4R1PP2";"NSR-4R1PP2"
"19236";"NSR-4T4PA1";"NSR-4T4PA1"
"19237";"NSR-4T4PA2";"NSR-4T4PA2"
"19238";"NSR-4T4PA3";"NSR-4T4PA3"
"19240";"NSR-4T4PP1";"NSR-4T4PP1"
"19241";"NSR-4T4PP2";"NSR-4T4PP2"
"19242";"NSR-4T4PP3";"NSR-4T4PP3"
"19173";"NSR-5UC1";"NSR-5UC1"
"19174";"NSR-5UC2";"NSR-5UC2"
"19175";"NSR-5UC3";"NSR-5UC3"
"19176";"NSR-5UC4";"NSR-5UC4"
"19177";"NSR-5UC5";"NSR-5UC5"
"19178";"NSR-5UC6";"NSR-5UC6"
"19157";"NSR-6DAPP1";"NSR-6DAPP1"
"19158";"NSR-6DCPP1";"NSR-6DCPP1"
"19159";"NSR-6LAPA1";"NSR-6LAPA1"
"19160";"NSR-6LAPP1";"NSR-6LAPP1"
"19166";"NSR-BUSPP1";"NSR-BUSPP1"
"19167";"NSR-BUSPP2";"NSR-BUSPP2"
"19168";"NSR-BUSPP3";"NSR-BUSPP3"
"16594";"NSR-DM705-01";"NSR-DM705-01"
"16595";"NSR-DM705-02";"NSR-DM705-02"
"16502";"NSR-DM880-01";"NSR-DM880-01"
"16503";"NSR-DM880-02";"NSR-DM880-02"
"19171";"NSR-OBAPP1";"NSR-OBAPP1"
"19172";"NSR-OBBPP1";"NSR-OBBPP1"
"14674";"NSRRDP_230_1";"NSRRDP_230_1"
"14675";"NSRRDP_525_1";"NSRRDP_525_1"
"14676";"NSRRDP_525_2";"NSRRDP_525_2"
"14677";"NSRRDP_525_3";"NSRRDP_525_3"
"10569";"nsr-rgr-24.10";"nsr-rgr-24.10"
"19190";"NSR-SINC";"NSR-SINC"
"19239";"NSR-STUB";"NSR-STUB"
"17147";"nsr-sw1";"nsr-sw1"
"17148";"nsr-sw2";"nsr-sw2"
"17149";"nsr-sw3";"nsr-sw3"
"17150";"nsr-sw4";"nsr-sw4"
"17151";"nsr-swa";"nsr-swa"
"17152";"nsr-swb";"nsr-swb"
"17153";"nsr-swc";"nsr-swc"
"19192";"NSR-TF1CD1";"NSR-TF1CD1"
"19193";"NSR-TF1CD2";"NSR-TF1CD2"
"19194";"NSR-TF1CP1";"NSR-TF1CP1"
"19195";"NSR-TF1CP2";"NSR-TF1CP2"
"19191";"NSR-TF1PP1";"NSR-TF1PP1"
"19215";"NSR-TF2PP1";"NSR-TF2PP1"
"19224";"NSR-TF3PP1";"NSR-TF3PP1"
"19233";"NSR-TF4PP1";"NSR-TF4PP1"
"19165";"NSR-TIEPP1";"NSR-TIEPP1"
"16805";"nsr-tmo";"nsr-tmo"
"19991";"NSRTW_525_1";"NSRTW_525_1"
"14136";"NSR-UCS1";"NSR-UCS1"
"16318";"NSR-UCS1-alta";"NSR-UCS1-alta"
"14137";"NSR-UCS2";"NSR-UCS2"
"16319";"NSR-UCS2-baixa";"NSR-UCS2-baixa"
"11757";"ons-gw1-96.149";"ons-gw1-96.149"
"11758";"ons-gw2-96.150";"ons-gw2-96.150"
"11770";"ons-sal-19.255.8";"ons-sal-19.255.8"
"11834";"ons-sar-19.255.7";"ons-sar-19.255.7"
"11833";"ons-sw-sal-edd";"ons-sw-sal-edd"
"16747";"OpMonCorp";"OpMonCorp"
"16112";"OpMonIND";"OpMonIND"
"14489";"OSO2_HL1";"OSO2_HL1"
"14490";"OSO2_HL2";"OSO2_HL2"
"13898";"OSO2_HOTLINES";"OSO2_HOTLINES"
"15631";"OSO2_HOTLINES_eth1";"OSO2_HOTLINES_eth1"
"15632";"OSO2_HOTLINES_eth2";"OSO2_HOTLINES_eth2"
"13847";"OSO2_PRI";"OSO2_PRI"
"13961";"OSO2_SEC";"OSO2_SEC"
"19254";"OSO2-2L1CD1";"OSO2-2L1CD1"
"19255";"OSO2-2L1CP1";"OSO2-2L1CP1"
"19252";"OSO2-2L1PA1";"OSO2-2L1PA1"
"19253";"OSO2-2L1PP1";"OSO2-2L1PP1"
"19251";"OSO2-2L1PP2";"OSO2-2L1PP2"
"19256";"OSO2-2SACP1";"OSO2-2SACP1"
"16596";"OSO2-DM705-01";"OSO2-DM705-01"
"16597";"OSO2-DM705-02";"OSO2-DM705-02"
"16504";"OSO2-DM880-01";"OSO2-DM880-01"
"16505";"OSO2-DM880-02";"OSO2-DM880-02"
"14680";"OSO2RDP_230_1";"OSO2RDP_230_1"
"17154";"oso2-sw1";"oso2-sw1"
"17155";"oso2-sw2";"oso2-sw2"
"16806";"oso2-tmo";"oso2-tmo"
"14140";"OSO2-UCS1";"OSO2-UCS1"
"16320";"OSO2-UCS1-alta";"OSO2-UCS1-alta"
"16321";"OSO2-UCS2";"OSO2-UCS2"
"14141";"OSO2-UCS2-baixa";"OSO2-UCS2-baixa"
"14492";"PAL_HL_RGR";"PAL_HL_RGR"
"14491";"PAL_HL1";"PAL_HL1"
"13899";"PAL_HOTLINES";"PAL_HOTLINES"
"15633";"PAL_HOTLINES_eth1";"PAL_HOTLINES_eth1"
"15634";"PAL_HOTLINES_eth2";"PAL_HOTLINES_eth2"
"13850";"PAL_PRI";"PAL_PRI"
"13962";"PAL_SEC";"PAL_SEC"
"19278";"PAL-1BPCD1";"PAL-1BPCD1"
"19279";"PAL-1BPCP1";"PAL-1BPCP1"
"19270";"PAL-1L1PP1";"PAL-1L1PP1"
"19271";"PAL-1L1PR1";"PAL-1L1PR1"
"19290";"PAL-1L2PP1";"PAL-1L2PP1"
"19291";"PAL-1L2PR";"PAL-1L2PR"
"19272";"PAL-1L3PP1";"PAL-1L3PP1"
"19273";"PAL-1L3PR1";"PAL-1L3PR1"
"19297";"PAL-1L4PP1";"PAL-1L4PP1"
"19298";"PAL-1L4PR1";"PAL-1L4PR1"
"19295";"PAL-1L5PP1";"PAL-1L5PP1"
"19296";"PAL-1L5PR1";"PAL-1L5PR1"
"19292";"PAL-1L6PP1";"PAL-1L6PP1"
"19293";"PAL-1L6PR1";"PAL-1L6PR1"
"19289";"PAL-1L7PR1";"PAL-1L7PR1"
"19299";"PAL-1T1CD1";"PAL-1T1CD1"
"19300";"PAL-1T1CP1";"PAL-1T1CP1"
"19305";"PAL-1T2CD1";"PAL-1T2CD1"
"19306";"PAL-1T2CP1";"PAL-1T2CP1"
"19311";"PAL-1T3CD1";"PAL-1T3CD1"
"19312";"PAL-1T3CP1";"PAL-1T3CP1"
"19317";"PAL-1T4CD1";"PAL-1T4CD1"
"19318";"PAL-1T4CP1";"PAL-1T4CP1"
"19286";"PAL-25";"PAL-25"
"19259";"PAL-25_";"PAL-25_"
"19257";"PAL-2C1PA1";"PAL-2C1PA1"
"19258";"PAL-2C1PP1";"PAL-2C1PP1"
"19274";"PAL-2L3PA1";"PAL-2L3PA1"
"19275";"PAL-2L3PP1";"PAL-2L3PP1"
"19276";"PAL-2L75CD1";"PAL-2L75CD1"
"19277";"PAL-2L75CP1";"PAL-2L75CP1"
"19268";"PAL-2L77CD1";"PAL-2L77CD1"
"19269";"PAL-2L77CP1";"PAL-2L77CP1"
"19266";"PAL-2L77PA1";"PAL-2L77PA1"
"19267";"PAL-2L77PP1";"PAL-2L77PP1"
"19264";"PAL-2L81CD1";"PAL-2L81CD1"
"19265";"PAL-2L81CP1";"PAL-2L81CP1"
"19260";"PAL-2L8CD1";"PAL-2L8CD1"
"19261";"PAL-2L8CP1";"PAL-2L8CP1"
"19282";"PAL-2PBPP1";"PAL-2PBPP1"
"19283";"PAL-2PBPP2";"PAL-2PBPP2"
"19284";"PAL-2PBPP3";"PAL-2PBPP3"
"19285";"PAL-2SACP1";"PAL-2SACP1"
"19303";"PAL-2T1CD1";"PAL-2T1CD1"
"19304";"PAL-2T1CP1";"PAL-2T1CP1"
"19301";"PAL-2T1PA1";"PAL-2T1PA1"
"19302";"PAL-2T1PP1";"PAL-2T1PP1"
"19309";"PAL-2T2CD1";"PAL-2T2CD1"
"19310";"PAL-2T2CP1";"PAL-2T2CP1"
"19307";"PAL-2T2PA1";"PAL-2T2PA1"
"19308";"PAL-2T2PP1";"PAL-2T2PP1"
"19315";"PAL-2T3CD1";"PAL-2T3CD1"
"19316";"PAL-2T3CP1";"PAL-2T3CP1"
"19313";"PAL-2T3PA1";"PAL-2T3PA1"
"19314";"PAL-2T3PP1";"PAL-2T3PP1"
"19319";"PAL-2T4CD1";"PAL-2T4CD1"
"19320";"PAL-2T4CP1";"PAL-2T4CP1"
"19280";"PAL-2TIECD1";"PAL-2TIECD1"
"19281";"PAL-2TIECP1";"PAL-2TIECP1"
"19262";"PAL-87LA";"PAL-87LA"
"19263";"PAL-87LP";"PAL-87LP"
"16598";"PAL-DM705-01";"PAL-DM705-01"
"16599";"PAL-DM705-02";"PAL-DM705-02"
"16461";"PAL-DM880-01";"PAL-DM880-01"
"16462";"PAL-DM880-02";"PAL-DM880-02"
"19294";"PAL-PCOM";"PAL-PCOM"
"14681";"PALRDP_138_1";"PALRDP_138_1"
"14682";"PALRDP_230_1";"PALRDP_230_1"
"14683";"PALRDP_230_2";"PALRDP_230_2"
"20101";"PALRDP_230_3";"PALRDP_230_3"
"17156";"pal-sw1";"pal-sw1"
"17157";"pal-sw2";"pal-sw2"
"17158";"pal-sw3";"pal-sw3"
"17159";"pal-sw4";"pal-sw4"
"17160";"pal-sw5";"pal-sw5"
"17161";"pal-sw6";"pal-sw6"
"17162";"pal-sw7";"pal-sw7"
"17163";"pal-sw8";"pal-sw8"
"19287";"PAL-TD1";"PAL-TD1"
"19288";"PAL-TD2";"PAL-TD2"
"16807";"pal-tmo";"pal-tmo"
"14341";"PAL-UCS1";"PAL-UCS1"
"16322";"PAL-UCS1-alta";"PAL-UCS1-alta"
"14344";"PAL-UCS2";"PAL-UCS2"
"16323";"PAL-UCS2-baixa";"PAL-UCS2-baixa"
"15709";"PDC161";"PDC161"
"15710";"PDC162";"PDC162"
"14493";"PFU_HL1";"PFU_HL1"
"14494";"PFU_HL2";"PFU_HL2"
"13900";"PFU_HOTLINES";"PFU_HOTLINES"
"15635";"PFU_HOTLINES_eth1";"PFU_HOTLINES_eth1"
"15636";"PFU_HOTLINES_eth2";"PFU_HOTLINES_eth2"
"13848";"PFU_PRI";"PFU_PRI"
"16902";"PFU_PRI2";"PFU_PRI2"
"13963";"PFU_SEC";"PFU_SEC"
"16903";"PFU_SEC2";"PFU_SEC2"
"19321";"PFU-25";"PFU-25"
"19340";"PFU-2L1PA1";"PFU-2L1PA1"
"19341";"PFU-2L1PP1";"PFU-2L1PP1"
"19338";"PFU-2L4PA1";"PFU-2L4PA1"
"19339";"PFU-2L4PP1";"PFU-2L4PP1"
"19326";"PFU-2L6PCA";"PFU-2L6PCA"
"19327";"PFU-2L6PCP";"PFU-2L6PCP"
"19322";"PFU-2PID1";"PFU-2PID1"
"19323";"PFU-87B_A";"PFU-87B_A"
"19324";"PFU-87B_B";"PFU-87B_B"
"19325";"PFU-87B_C";"PFU-87B_C"
"16701";"PFU-DM4100";"PFU-DM4100"
"16600";"PFU-DM705-01";"PFU-DM705-01"
"16601";"PFU-DM705-02";"PFU-DM705-02"
"16506";"PFU-DM880-01";"PFU-DM880-01"
"16507";"PFU-DM880-02";"PFU-DM880-02"
"14687";"PFURDP_230_1";"PFURDP_230_1"
"14688";"PFURDP_230_2";"PFURDP_230_2"
"14689";"PFURDP_230_3";"PFURDP_230_3"
"10571";"pfu-rgr-8.38";"pfu-rgr-8.38"
"17164";"pfu-sw1";"pfu-sw1"
"17165";"pfu-sw2";"pfu-sw2"
"19329";"PFU-T3PA3";"PFU-T3PA3"
"19330";"PFU-T3PA4";"PFU-T3PA4"
"19331";"PFU-T3PA5";"PFU-T3PA5"
"19328";"PFU-T3PP1";"PFU-T3PP1"
"19334";"PFU-T5PA1";"PFU-T5PA1"
"19335";"PFU-T5PA3";"PFU-T5PA3"
"19336";"PFU-T5PA4";"PFU-T5PA4"
"19337";"PFU-T5PA5";"PFU-T5PA5"
"19333";"PFU-T5PP1";"PFU-T5PP1"
"19332";"PFU-TF3PA1";"PFU-TF3PA1"
"16808";"pfu-tmo";"pfu-tmo"
"14144";"PFU-UCS1";"PFU-UCS1"
"16324";"PFU-UCS1-alta";"PFU-UCS1-alta"
"14145";"PFU-UCS2";"PFU-UCS2"
"16325";"PFU-UCS2-baixa";"PFU-UCS2-baixa"
"14495";"PGR_HL1";"PGR_HL1"
"14496";"PGR_HL2";"PGR_HL2"
"13901";"PGR_HOTLINES";"PGR_HOTLINES"
"15637";"PGR_HOTLINES_eth1";"PGR_HOTLINES_eth1"
"15638";"PGR_HOTLINES_eth2";"PGR_HOTLINES_eth2"
"13849";"PGR_PRI";"PGR_PRI"
"13964";"PGR_SEC";"PGR_SEC"
"19344";"PGR-2L4CD1";"PGR-2L4CD1"
"19345";"PGR-2L4CP1";"PGR-2L4CP1"
"19342";"PGR-2L4PA1";"PGR-2L4PA1"
"19343";"PGR-2L4PP1";"PGR-2L4PP1"
"19349";"PGR-2L5CD1";"PGR-2L5CD1"
"19350";"PGR-2L5CP1";"PGR-2L5CP1"
"19347";"PGR-2L5PA1";"PGR-2L5PA1"
"19348";"PGR-2L5PP1";"PGR-2L5PP1"
"19346";"PGR-2SACP1";"PGR-2SACP1"
"14690";"PGRRDP_230_1";"PGRRDP_230_1"
"10621";"pgr-rgr-20.199.125";"pgr-rgr-20.199.125"
"17166";"pgr-sw1";"pgr-sw1"
"17167";"pgr-sw2";"pgr-sw2"
"17168";"pgr-sw3";"pgr-sw3"
"17169";"pgr-sw4";"pgr-sw4"
"16809";"pgr-tmo";"pgr-tmo"
"14342";"PGR-UCS1";"PGR-UCS1"
"16326";"PGR-UCS1-alta";"PGR-UCS1-alta"
"14343";"PGR-UCS2";"PGR-UCS2"
"16327";"PGR-UCS2-baixa";"PGR-UCS2-baixa"
"14497";"PIN2_HL1";"PIN2_HL1"
"16354";"PIN2_HL2";"PIN2_HL2"
"13820";"PIN2_PRI";"PIN2_PRI"
"13965";"PIN2_SEC";"PIN2_SEC"
"19363";"PIN2-1BPCD1";"PIN2-1BPCD1"
"19364";"PIN2-1BPCD2";"PIN2-1BPCD2"
"19365";"PIN2-1BPCP1";"PIN2-1BPCP1"
"19366";"PIN2-1BPCP2";"PIN2-1BPCP2"
"19371";"PIN2-1BUPP1";"PIN2-1BUPP1"
"19372";"PIN2-1BUPP2";"PIN2-1BUPP2"
"19373";"PIN2-1BUPP3";"PIN2-1BUPP3"
"19379";"PIN2-1L3PP1";"PIN2-1L3PP1"
"19380";"PIN2-1L3PR1";"PIN2-1L3PR1"
"19381";"PIN2-1L3PR2";"PIN2-1L3PR2"
"19382";"PIN2-1L4PP1";"PIN2-1L4PP1"
"19383";"PIN2-1L4PR1";"PIN2-1L4PR1"
"19384";"PIN2-1L4PR2";"PIN2-1L4PR2"
"19385";"PIN2-1L5PP1";"PIN2-1L5PP1"
"19386";"PIN2-1L5PR1";"PIN2-1L5PR1"
"19387";"PIN2-1L5PR2";"PIN2-1L5PR2"
"19418";"PIN2-1L6PP1";"PIN2-1L6PP1"
"19419";"PIN2-1L6PR1";"PIN2-1L6PR1"
"19420";"PIN2-1L6PR2";"PIN2-1L6PR2"
"19388";"PIN2-1T1CD1";"PIN2-1T1CD1"
"19389";"PIN2-1T1CD2";"PIN2-1T1CD2"
"19390";"PIN2-1T1CP1";"PIN2-1T1CP1"
"19391";"PIN2-1T1CP2";"PIN2-1T1CP2"
"19398";"PIN2-1T2CD1";"PIN2-1T2CD1"
"19399";"PIN2-1T2CD2";"PIN2-1T2CD2"
"19400";"PIN2-1T2CP1";"PIN2-1T2CP1"
"19401";"PIN2-1T2CP2";"PIN2-1T2CP2"
"19408";"PIN2-1T3CD1";"PIN2-1T3CD1"
"19409";"PIN2-1T3CD2";"PIN2-1T3CD2"
"19410";"PIN2-1T3CP1";"PIN2-1T3CP1"
"19411";"PIN2-1T3CP2";"PIN2-1T3CP2"
"19367";"PIN2-2BPCD1";"PIN2-2BPCD1"
"19368";"PIN2-2BPCD2";"PIN2-2BPCD2"
"19375";"PIN2-2BPCD3";"PIN2-2BPCD3"
"19369";"PIN2-2BPCP1";"PIN2-2BPCP1"
"19370";"PIN2-2BPCP2";"PIN2-2BPCP2"
"19376";"PIN2-2BPCP3";"PIN2-2BPCP3"
"19359";"PIN2-2L1CD1";"PIN2-2L1CD1"
"19360";"PIN2-2L1CD2";"PIN2-2L1CD2"
"19361";"PIN2-2L1CP1";"PIN2-2L1CP1"
"19362";"PIN2-2L1CP2";"PIN2-2L1CP2"
"19357";"PIN2-2L1PA1";"PIN2-2L1PA1"
"19358";"PIN2-2L1PP1";"PIN2-2L1PP1"
"19353";"PIN2-2L2CD1";"PIN2-2L2CD1"
"19354";"PIN2-2L2CD2";"PIN2-2L2CD2"
"19355";"PIN2-2L2CP1";"PIN2-2L2CP1"
"19356";"PIN2-2L2CP2";"PIN2-2L2CP2"
"19351";"PIN2-2L2PA1";"PIN2-2L2PA1"
"19352";"PIN2-2L2PP1";"PIN2-2L2PP1"
"19374";"PIN2-2PBPA1";"PIN2-2PBPA1"
"19377";"PIN2-2PBPP1";"PIN2-2PBPP1"
"19394";"PIN2-2T1CD1";"PIN2-2T1CD1"
"19395";"PIN2-2T1CD2";"PIN2-2T1CD2"
"19396";"PIN2-2T1CP1";"PIN2-2T1CP1"
"19397";"PIN2-2T1CP2";"PIN2-2T1CP2"
"19392";"PIN2-2T1PA1";"PIN2-2T1PA1"
"19393";"PIN2-2T1PP1";"PIN2-2T1PP1"
"19404";"PIN2-2T2CD1";"PIN2-2T2CD1"
"19405";"PIN2-2T2CD2";"PIN2-2T2CD2"
"19406";"PIN2-2T2CP1";"PIN2-2T2CP1"
"19407";"PIN2-2T2CP2";"PIN2-2T2CP2"
"19402";"PIN2-2T2PA1";"PIN2-2T2PA1"
"19403";"PIN2-2T2PP1";"PIN2-2T2PP1"
"19414";"PIN2-2T3CD1";"PIN2-2T3CD1"
"19415";"PIN2-2T3CD2";"PIN2-2T3CD2"
"19416";"PIN2-2T3CP1";"PIN2-2T3CP1"
"19417";"PIN2-2T3CP2";"PIN2-2T3CP2"
"19412";"PIN2-2T3PA1";"PIN2-2T3PA1"
"19413";"PIN2-2T3PP1";"PIN2-2T3PP1"
"19378";"PIN2-CHASSI";"PIN2-CHASSI"
"10575";"pin2-rgr-20.169.125";"pin2-rgr-20.169.125"
"17170";"pin2-sw1";"pin2-sw1"
"17179";"pin2-sw10";"pin2-sw10"
"17171";"pin2-sw2";"pin2-sw2"
"17172";"pin2-sw3";"pin2-sw3"
"17173";"pin2-sw4";"pin2-sw4"
"17174";"pin2-sw5";"pin2-sw5"
"17175";"pin2-sw6";"pin2-sw6"
"17176";"pin2-sw7";"pin2-sw7"
"17177";"pin2-sw8";"pin2-sw8"
"17178";"pin2-sw9";"pin2-sw9"
"16810";"pin2-tmo";"pin2-tmo"
"14156";"PIN2-UCS1";"PIN2-UCS1"
"16328";"PIN2-UCS1-alta";"PIN2-UCS1-alta"
"14157";"PIN2-UCS2";"PIN2-UCS2"
"16329";"PIN2-UCS2-baixa";"PIN2-UCS2-baixa"
"14691";"PINRDP_138_1";"PINRDP_138_1"
"14692";"PINRDP_230_1";"PINRDP_230_1"
"14693";"PINRDP_230_2";"PINRDP_230_2"
"16740";"PLM-DM706KE-remota";"PLM-DM706KE-remota"
"14498";"PME_HL1";"PME_HL1"
"14501";"PME_HL2";"PME_HL2"
"13902";"PME_HOTLINES";"PME_HOTLINES"
"15639";"PME_HOTLINES_eth1";"PME_HOTLINES_eth1"
"15640";"PME_HOTLINES_eth2";"PME_HOTLINES_eth2"
"15641";"PME_HOTLINES_eth3";"PME_HOTLINES_eth3"
"15642";"PME_HOTLINES_eth4";"PME_HOTLINES_eth4"
"15643";"PME_HOTLINES_eth5";"PME_HOTLINES_eth5"
"13819";"PME_PRI1";"PME_PRI1"
"13818";"PME_PRI2";"PME_PRI2"
"13641";"PME_SEC1";"PME_SEC1"
"13642";"PME_SEC2";"PME_SEC2"
"19433";"PME-2L7CL";"PME-2L7CL"
"19434";"PME-2L7CR";"PME-2L7CR"
"19429";"PME-2L7PAL";"PME-2L7PAL"
"19430";"PME-2L7PAR";"PME-2L7PAR"
"19431";"PME-2L7PPL";"PME-2L7PPL"
"19432";"PME-2L7PPR";"PME-2L7PPR"
"19425";"PME-2L8CD1";"PME-2L8CD1"
"19426";"PME-2L8CP1";"PME-2L8CP1"
"19421";"PME-2L8FD1";"PME-2L8FD1"
"19422";"PME-2L8PA1";"PME-2L8PA1"
"19423";"PME-2L8PP1";"PME-2L8PP1"
"19424";"PME-2L8QEE1";"PME-2L8QEE1"
"19428";"PME-2SACP1";"PME-2SACP1"
"19427";"PME-2SEPP1";"PME-2SEPP1"
"17180";"pme-eb-sw1p";"pme-eb-sw1p"
"17181";"pme-eb-sw1s";"pme-eb-sw1s"
"14694";"PMERDP_230_1";"PMERDP_230_1"
"14695";"PMERDP_230_2";"PMERDP_230_2"
"10628";"pme-rgr-161.123";"pme-rgr-161.123"
"10554";"pme-rgr-65.254";"pme-rgr-65.254"
"16811";"pme-tmo";"pme-tmo"
"14160";"PME-UCS1";"PME-UCS1"
"16330";"PME-UCS1-alta";"PME-UCS1-alta"
"14161";"PME-UCS2";"PME-UCS2"
"16331";"PME-UCS2-baixa";"PME-UCS2-baixa"
"14503";"PNO_HL1";"PNO_HL1"
"14504";"PNO_HL2";"PNO_HL2"
"13903";"PNO_HOTLINES";"PNO_HOTLINES"
"15644";"PNO_HOTLINES_eth1";"PNO_HOTLINES_eth1"
"15645";"PNO_HOTLINES_eth2";"PNO_HOTLINES_eth2"
"14903";"PNO_PRI";"PNO_PRI"
"14906";"PNO_SEC";"PNO_SEC"
"19445";"PNO-2BPCD1";"PNO-2BPCD1"
"19446";"PNO-2BPCP1";"PNO-2BPCP1"
"19447";"PNO-2BPPP1";"PNO-2BPPP1"
"19435";"PNO-2L1CD1";"PNO-2L1CD1"
"19436";"PNO-2L1CP1";"PNO-2L1CP1"
"19437";"PNO-2L1PA1";"PNO-2L1PA1"
"19438";"PNO-2L1PP1";"PNO-2L1PP1"
"19458";"PNO-2L2CD1";"PNO-2L2CD1"
"19459";"PNO-2L2CP1";"PNO-2L2CP1"
"19460";"PNO-2L2PA1";"PNO-2L2PA1"
"19461";"PNO-2L2PP1";"PNO-2L2PP1"
"19468";"PNO-2T2CD1";"PNO-2T2CD1"
"19469";"PNO-2T2CP1";"PNO-2T2CP1"
"19470";"PNO-2T2PP2";"PNO-2T2PP2"
"19451";"PNO-5A2CD1";"PNO-5A2CD1"
"19452";"PNO-5A2CP1";"PNO-5A2CP1"
"19448";"PNO-5BAPP1";"PNO-5BAPP1"
"19449";"PNO-5BBPP1";"PNO-5BBPP1"
"19442";"PNO-5C1CD1";"PNO-5C1CD1"
"19443";"PNO-5C1CP1";"PNO-5C1CP1"
"19444";"PNO-5C1PP1";"PNO-5C1PP1"
"19455";"PNO-5C2CD1";"PNO-5C2CD1"
"19456";"PNO-5C2CP1";"PNO-5C2CP1"
"19457";"PNO-5C2PP1";"PNO-5C2PP1"
"19439";"PNO-5LA1PA1";"PNO-5LA1PA1"
"19441";"PNO-5LA1PA1_";"PNO-5LA1PA1_"
"19440";"PNO-5LA1PP1";"PNO-5LA1PP1"
"19453";"PNO-5LA2PA1";"PNO-5LA2PA1"
"19454";"PNO-5LA2PP1";"PNO-5LA2PP1"
"19462";"PNO-5R2PA1";"PNO-5R2PA1"
"19463";"PNO-5R2PP1";"PNO-5R2PP1"
"19450";"PNO-5SACP1";"PNO-5SACP1"
"19466";"PNO-5T1CD1";"PNO-5T1CD1"
"19467";"PNO-5T1CP1";"PNO-5T1CP1"
"19464";"PNO-5T1PA1";"PNO-5T1PA1"
"19465";"PNO-5T1PP1";"PNO-5T1PP1"
"19473";"PNO-5T2CD1";"PNO-5T2CD1"
"19474";"PNO-5T2CP1";"PNO-5T2CP1"
"19471";"PNO-5T2PA1";"PNO-5T2PA1"
"19472";"PNO-5T2PP1";"PNO-5T2PP1"
"16602";"PNO-DM705-01";"PNO-DM705-01"
"16603";"PNO-DM705-02";"PNO-DM705-02"
"16508";"PNO-DM880-01";"PNO-DM880-01"
"16509";"PNO-DM880-02";"PNO-DM880-02"
"14696";"PNORDP_525_1";"PNORDP_525_1"
"14697";"PNORDP_525_2";"PNORDP_525_2"
"10585";"pno-rgr-19.40.181";"pno-rgr-19.40.181"
"17182";"pno-sw1";"pno-sw1"
"17187";"pno-sw10";"pno-sw10"
"17188";"pno-sw11";"pno-sw11"
"17189";"pno-sw12";"pno-sw12"
"17183";"pno-sw2";"pno-sw2"
"17184";"pno-sw3";"pno-sw3"
"17185";"pno-sw4";"pno-sw4"
"17186";"pno-sw9";"pno-sw9"
"20007";"PNOTW_525_1";"PNOTW_525_1"
"14170";"PNO-UCS1";"PNO-UCS1"
"16332";"PNO-UCS1-alta";"PNO-UCS1-alta"
"14171";"PNO-UCS2";"PNO-UCS2"
"16333";"PNO-UCS2-baixa";"PNO-UCS2-baixa"
"19475";"PPA-1L1PP";"PPA-1L1PP"
"19476";"PPA-1L1PR1";"PPA-1L1PR1"
"19477";"PPA-1L1PR2";"PPA-1L1PR2"
"19478";"PPA-1L2PP";"PPA-1L2PP"
"19479";"PPA-1L2PR1";"PPA-1L2PR1"
"19480";"PPA-1L2PR2";"PPA-1L2PR2"
"16604";"PTO-DM705-01";"PTO-DM705-01"
"16605";"PTO-DM705-02";"PTO-DM705-02"
"16432";"PTO-DM880-01";"PTO-DM880-01"
"16433";"PTO-DM880-02";"PTO-DM880-02"
"14505";"QUI_HL1";"QUI_HL1"
"14506";"QUI_HL2";"QUI_HL2"
"13904";"QUI_HOTLINES";"QUI_HOTLINES"
"15646";"QUI_HOTLINES_eth1";"QUI_HOTLINES_eth1"
